GhImplementationGuide
=========================================

Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource StructureDefinition/HtmlElementLink.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource StructureDefinition/HtmlElementLinkV3.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource ValueSet/PDcategoryVS.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource ValueSet/PDtypeVS.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource ValueSet/3point-category-vs.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource Bundle/bundlepackageleaflet-talzenna1and025.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource Bundle/bundlepackageleaflet-xeljanz.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource Library/mock-lib.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource Bundle/123.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource Bundle/bundle-ibrance75-100-125.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Error - The link 'Bundle-bundlepackageleaflet-2d49ae46735143c1323423b7aea24165.html' for "here" cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source 'SPC.22954.15_FILES/image1.png' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source 'SPC.22954.15_FILES/image2.png' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source 'SPC.22954.15_FILES/image3.png' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source 'SPC.22954.15_FILES/image4.png' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The link '#UUID-NESTED-SECTION-6' for ""What are the possible side effects of IBRANCE?"" cannot be resolved (valid targets: [principal-display-panel-100-mg-tablet-dose-pack-carton, publish-box, segment-post-footer, hl7-search, hl7-search-lnk, patient-information, product-information, principal-display-panel-75-mg-tablet-dose-pack-carton, top, principal-display-panel-125-mg-tablet-dose-pack-carton, root, stripe, what-is-the-most-important-information-i-should-know-about-ibrance, segment-footer, principal-display-panel-topper-card, what-are-the-possible-side-effects-of-ibrance, segment-content, how-should-i-take-ibrance, before-taking-ibrance-tell-your-healthcare-provider-about-all-of-your-medical-conditions-including-if-you, segment-header, how-should-i-store-ibrance, bottom, hl7-logo, narrative-text, bundle-ibrance-palbociclib-tablets-this-document-is-for-testing-purposes-only-bundle, general-information-about-the-safe-and-effective-use-of-ibrance, -ibrance®-palbociclib-tablets-75-mg, what-are-the-ingredients-in-ibrance, ig-status, what-is-ibrance, principal-display-panel-125-mg-tablet-dose-pack, principal-display-panel-100-mg-tablet-dose-pack, spl-patient-package-insert-section, container width=100% style="display:block;" , hl7-nav, principal-display-panel-75-mg-tablet-dose-pack, segment-navbar, segment-breadcrumb]) (NOTFOUND)
Generic: line 0, col 0, Error - The link '#UUID-NESTED-SECTION-2' for ""What is the most important information I should know about IBRANCE?"" cannot be resolved (valid targets: [principal-display-panel-100-mg-tablet-dose-pack-carton, publish-box, segment-post-footer, hl7-search, hl7-search-lnk, patient-information, product-information, principal-display-panel-75-mg-tablet-dose-pack-carton, top, principal-display-panel-125-mg-tablet-dose-pack-carton, root, stripe, what-is-the-most-important-information-i-should-know-about-ibrance, segment-footer, principal-display-panel-topper-card, what-are-the-possible-side-effects-of-ibrance, segment-content, how-should-i-take-ibrance, before-taking-ibrance-tell-your-healthcare-provider-about-all-of-your-medical-conditions-including-if-you, segment-header, how-should-i-store-ibrance, bottom, hl7-logo, narrative-text, bundle-ibrance-palbociclib-tablets-this-document-is-for-testing-purposes-only-bundle, general-information-about-the-safe-and-effective-use-of-ibrance, -ibrance®-palbociclib-tablets-75-mg, what-are-the-ingredients-in-ibrance, ig-status, what-is-ibrance, principal-display-panel-125-mg-tablet-dose-pack, principal-display-panel-100-mg-tablet-dose-pack, spl-patient-package-insert-section, container width=100% style="display:block;" , hl7-nav, principal-display-panel-75-mg-tablet-dose-pack, segment-navbar, segment-breadcrumb]) (NOTFOUND)
Generic: line 0, col 0, Error - The link '#UUID-NESTED-SECTION-2' for ""What is the most important information I should know about IBRANCE?" cannot be resolved (valid targets: [principal-display-panel-100-mg-tablet-dose-pack-carton, publish-box, segment-post-footer, hl7-search, hl7-search-lnk, patient-information, product-information, principal-display-panel-75-mg-tablet-dose-pack-carton, top, principal-display-panel-125-mg-tablet-dose-pack-carton, root, stripe, what-is-the-most-important-information-i-should-know-about-ibrance, segment-footer, principal-display-panel-topper-card, what-are-the-possible-side-effects-of-ibrance, segment-content, how-should-i-take-ibrance, before-taking-ibrance-tell-your-healthcare-provider-about-all-of-your-medical-conditions-including-if-you, segment-header, how-should-i-store-ibrance, bottom, hl7-logo, narrative-text, bundle-ibrance-palbociclib-tablets-this-document-is-for-testing-purposes-only-bundle, general-information-about-the-safe-and-effective-use-of-ibrance, -ibrance®-palbociclib-tablets-75-mg, what-are-the-ingredients-in-ibrance, ig-status, what-is-ibrance, principal-display-panel-125-mg-tablet-dose-pack, principal-display-panel-100-mg-tablet-dose-pack, spl-patient-package-insert-section, container width=100% style="display:block;" , hl7-nav, principal-display-panel-75-mg-tablet-dose-pack, segment-navbar, segment-breadcrumb]) (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#UUID-IBRANCE-05' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#UUID-IBRANCE-07' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#UUID-IBRANCE-08' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#UUID-IBRANCE-09' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#UUID-IBRANCE-10' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#UUID-IBRANCE-11' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#UUID-IBRANCE-12' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#UUID-IBRANCE-13' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#image000' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#image001' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#image002' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#image003' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#image004' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#image005' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#image006' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#image007' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#image008' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#image009' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#image010' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#image011' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#binarypfizerlogo' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#binaryimage003' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#binaryimage004' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#image007' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#image008' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#image012a' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#image012b' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#image013' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#image014' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#binarypfizerlogo' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#binaryimage003-1537998405' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#binaryimage004-124372563' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#binaryimage006-1085115419' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#binaryimage007-1887834135' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#binaryimage008-1358253692' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#binaryimage010-240412440' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#binaryimage012-1035983834' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#binaryimage012-251481591' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#binaryimage013-244659630' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#binaryimage014-39753133' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Error - The image source '#binaryimage016-646543884' cannot be resolved (NOTFOUND)
Generic: line 0, col 0, Warning - The HTML fragment 'ip-statements.xhtml' is not included anywhere in the produced implementation guide (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 472, col 14, Info - A definition for CodeSystem 'https://gsrs.ncats.nih.gov/ginas/app/beta' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 529, col 10, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 541, col 14, Info - A definition for CodeSystem 'https://gsrs.ncats.nih.gov/ginas/app/beta' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 580, col 10, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 592, col 14, Info - A definition for CodeSystem 'https://gsrs.ncats.nih.gov/ginas/app/beta' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 631, col 10, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 643, col 14, Info - A definition for CodeSystem 'https://gsrs.ncats.nih.gov/ginas/app/beta' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 682, col 10, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 694, col 14, Info - A definition for CodeSystem 'https://gsrs.ncats.nih.gov/ginas/app/beta' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 733, col 10, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 745, col 14, Info - A definition for CodeSystem 'https://gsrs.ncats.nih.gov/ginas/app/beta' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 784, col 10, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 796, col 14, Info - A definition for CodeSystem 'https://gsrs.ncats.nih.gov/ginas/app/beta' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 971, col 10, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 980, col 10, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 996, col 14, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 1007, col 18, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 1044, col 10, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 1102, col 12, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 1126, col 10, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 1154, col 12, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 1164, col 14, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 1269, col 10, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 1281, col 14, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/lists/220000000000' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 1293, col 18, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/lists/220000000000' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 1305, col 18, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/lists/220000000000' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 1317, col 18, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/lists/220000000000' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 1329, col 18, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/lists/220000000000' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 1393, col 10, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi/' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 1402, col 10, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 238, col 6, Info - Entry 'http://hl7.eu/fhir/ig/gravitate-health/Ingredient/ingredient-for-2e8cb2387c664fb619f6b8914767d38f' isn't reachable by traversing forwards from the Composition. Check whether this should be linked directly from the composition if it's a source of narrative content (INFORMATIONAL)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 307, col 6, Info - Entry 'http://hl7.eu/fhir/ig/gravitate-health/Ingredient/ingredient-for-flucelvax-influenzaavirusadarwin112021h3n2whole' isn't reachable by traversing forwards from the Composition. Check whether this should be linked directly from the composition if it's a source of narrative content (INFORMATIONAL)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 376, col 6, Info - Entry 'http://hl7.eu/fhir/ig/gravitate-health/Ingredient/ingredient-for-f4e520e2974f4acb8abe26b607ea5a46' isn't reachable by traversing forwards from the Composition. Check whether this should be linked directly from the composition if it's a source of narrative content (INFORMATIONAL)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 445, col 6, Info - Entry 'http://hl7.eu/fhir/ig/gravitate-health/Ingredient/ingredient-for-2c0c197a41a706fb2549601e635da1f3' isn't reachable by traversing forwards from the Composition. Check whether this should be linked directly from the composition if it's a source of narrative content (INFORMATIONAL)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 514, col 6, Info - Entry 'http://hl7.eu/fhir/ig/gravitate-health/Ingredient/ingredient-for-flucelvax-sodiumchloride' isn't reachable by traversing forwards from the Composition. Check whether this should be linked directly from the composition if it's a source of narrative content (INFORMATIONAL)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 565, col 6, Info - Entry 'http://hl7.eu/fhir/ig/gravitate-health/Ingredient/ingredient-for-flucelvax-potassiumchloride' isn't reachable by traversing forwards from the Composition. Check whether this should be linked directly from the composition if it's a source of narrative content (INFORMATIONAL)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 616, col 6, Info - Entry 'http://hl7.eu/fhir/ig/gravitate-health/Ingredient/ingredient-for-flucelvax-magnesiumchloride' isn't reachable by traversing forwards from the Composition. Check whether this should be linked directly from the composition if it's a source of narrative content (INFORMATIONAL)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 667, col 6, Info - Entry 'http://hl7.eu/fhir/ig/gravitate-health/Ingredient/ingredient-for-flucelvax-sodiumphosphatedibasicdihydrate' isn't reachable by traversing forwards from the Composition. Check whether this should be linked directly from the composition if it's a source of narrative content (INFORMATIONAL)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 718, col 6, Info - Entry 'http://hl7.eu/fhir/ig/gravitate-health/Ingredient/ingredient-for-flucelvax-potassiumdihydrogenphosphate' isn't reachable by traversing forwards from the Composition. Check whether this should be linked directly from the composition if it's a source of narrative content (INFORMATIONAL)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 769, col 6, Info - Entry 'http://hl7.eu/fhir/ig/gravitate-health/Ingredient/ingredient-for-flucelvax-waterforinjections' isn't reachable by traversing forwards from the Composition. Check whether this should be linked directly from the composition if it's a source of narrative content (INFORMATIONAL)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 820, col 6, Info - Entry 'http://hl7.eu/fhir/ig/gravitate-health/SubstanceDefinition/substance-influenzaavirusadelaware552019cvr45h1n1whole' isn't reachable by traversing forwards from the Composition. Check whether this should be linked directly from the composition if it's a source of narrative content (INFORMATIONAL)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 853, col 6, Info - Entry 'http://hl7.eu/fhir/ig/gravitate-health/SubstanceDefinition/substance-influenzaavirusadarwin112021h3n2whole' isn't reachable by traversing forwards from the Composition. Check whether this should be linked directly from the composition if it's a source of narrative content (INFORMATIONAL)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 885, col 6, Info - Entry 'http://hl7.eu/fhir/ig/gravitate-health/SubstanceDefinition/substance-influenzabvirusbsingaporewuh46182021whole' isn't reachable by traversing forwards from the Composition. Check whether this should be linked directly from the composition if it's a source of narrative content (INFORMATIONAL)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 917, col 6, Info - Entry 'http://hl7.eu/fhir/ig/gravitate-health/SubstanceDefinition/substance-influenzabvirusbsingaporeinftt1606102016whole' isn't reachable by traversing forwards from the Composition. Check whether this should be linked directly from the composition if it's a source of narrative content (INFORMATIONAL)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 1022, col 6, Info - Entry 'http://hl7.eu/fhir/ig/gravitate-health/RegulatedAuthorization/authorization04c9bd6fb89d38b2d83eced2460c4dc10' isn't reachable by traversing forwards from the Composition. Check whether this should be linked directly from the composition if it's a source of narrative content (INFORMATIONAL)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-04c9bd6fb89d38b2d83eced2460c4dc1.json: line 1115, col 6, Info - Entry 'http://hl7.eu/fhir/ig/gravitate-health/PackagedProductDefinition/ppd-a854b6fee6a8536c78c604a4b9f6c395' isn't reachable by traversing forwards from the Composition. Check whether this should be linked directly from the composition if it's a source of narrative content (INFORMATIONAL)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-099a3acb71546da204143d1e24e3180b.json: line 34, col 10, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi/' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-099a3acb71546da204143d1e24e3180b.json: line 70, col 12, Info - Reference to experimental CodeSystem http://hl7.eu/fhir/ig/gravitate-health/CodeSystem/epicategory-cs|0.1.0 (BUSINESSRULE)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-099a3acb71546da204143d1e24e3180b.json: line 83, col 14, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi/' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-099a3acb71546da204143d1e24e3180b.json: line 107, col 18, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi/' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-099a3acb71546da204143d1e24e3180b.json: line 131, col 18, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi/' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-099a3acb71546da204143d1e24e3180b.json: line 155, col 18, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi/' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-099a3acb71546da204143d1e24e3180b.json: line 179, col 18, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi/' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-099a3acb71546da204143d1e24e3180b.json: line 203, col 18, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi/' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-099a3acb71546da204143d1e24e3180b.json: line 227, col 18, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi/' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-099a3acb71546da204143d1e24e3180b.json: line 251, col 18, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi/' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-099a3acb71546da204143d1e24e3180b.json: line 275, col 18, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi/' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-099a3acb71546da204143d1e24e3180b.json: line 317, col 10, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-099a3acb71546da204143d1e24e3180b.json: line 329, col 14, Info - A definition for CodeSystem 'https://gsrs.ncats.nih.gov/ginas/app/beta' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-099a3acb71546da204143d1e24e3180b.json: line 368, col 10, Info - A definition for CodeSystem 'https://spor.ema.europa.eu/rmswi' could not be found, so the code cannot be validated (NOTFOUND)
/github/workspace/fsh-generated/resources/Bundle-bundlepackageleaflet-en-099a3acb71546da204143d1e24e3180b.json: line 380, col 14, Info - A definition for CodeSystem 'https://gsrs.ncats.nih.gov/ginas/app/beta' could not be found, so the code cannot be validated (NOTFOUND)
